No,Media_Online,Seed_URL
178,pikiran-rakyat,https://www.pikiran-rakyat.com/ekonomi/pr-01292073/wiwiek-sisto-widayat-dan-sejumput-asa-bagi-tatar-priangan-417568
179,pikiran-rakyat,https://www.pikiran-rakyat.com/jawa-barat/pr-01291640/atraksi-pilot-paralayang-daya-tarik-liburan-tahun-baru-ke-geopark-ciletuh
180,pikiran-rakyat,https://www.pikiran-rakyat.com/jawa-barat/pr-01291402/sempat-rusak-dan-berlubang-jalur-sabuk-geopark-ciletuh-kini-mulus-416675
181,pikiran-rakyat,https://www.pikiran-rakyat.com/jawa-barat/pr-01290247/jelang-kedatangan-joko-widodo-sejumlah-sarana-geopark-ciletuh-palabuhanratu
347,pikiran-rakyat,https://www.pikiran-rakyat.com/jawa-barat/pr-01322636/kembangkan-geopark-sukabumi-jalin-kerja-sama-dengan-jepang?page=2
348,pikiran-rakyat,https://www.pikiran-rakyat.com/jawa-barat/pr-01327053/gunung-galunggung-tasikmalaya-diwacanakan-jadi-geopark-jangan-abaikan-mitigasi?page=2
349,pikiran-rakyat,https://www.pikiran-rakyat.com/bandung-raya/pr-01326924/sesar-lembang-layak-jadi-geopark-yang-mengedepankan-pengurangan-risiko-bencana
350,pikiran-rakyat,https://www.pikiran-rakyat.com/jawa-barat/pr-01325782/guna-meningkatkan-perekonomian-di-tasikmalaya-geopark-galunggung-siap-ditetapkan-oktober-2020
330,prfmnews,http://www.prfmnews.com/berita.php?detail=pemprov-jabar-upayakan-karst-citatah-menjadi-geopark-nasional
104,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/jamkrindo-hijaukan-geopark-ciletuh/
105,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/pemkab-sukabumi/geoprak-ciletuh-berkembang-10-anak-dibawah-umur-hamil-diluar-nikah/
106,radarsukabumi,https://radarsukabumi.com/jawa-barat/dprd-jabar/lina-pemprov-jabar-tak-serius-kembangkan-geopark-ciletuh/
107,radarsukabumi,https://radarsukabumi.com/berita-utama/geopark-ciletuh-dan-jembatan-gantung-situgunung-jadi-wisata-unggulan-jabar/
108,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/pemkab-sukabumi/korpri-gelar-seminar-optimalisasi-kawasan-geopark-ciletuh-palabuhanratu-digelar/
109,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/pemkab-sukabumi/masterplan-geopark-ciletuh-palabuhanratu-disempurnakan/
110,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/pemkab-sukabumi/pengembangan-geopark-ciletuh-butuh-dukungan-bersama/
111,radarsukabumi,https://radarsukabumi.com/berita-utama/bocah-asal-ciemas-tewas-tenggelam-di-geopark-ciletuh-palabuhanratu/
112,radarsukabumi,https://radarsukabumi.com/berita-utama/polisi-selidiki-penyebab-kebakaran/
113,radarsukabumi,https://radarsukabumi.com/berita-utama/kawasan-karst-geopark-ciletuh-terancam-hancur-ditamban/
114,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/pemkab-sukabumi/borderline-ekonimic-summit-bahas-twin-geopark-pongkor-ciletuh/
115,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/cpuggp-go-internasional-jalin-kesepahaman-dengan-jepang/
116,radarsukabumi,https://radarsukabumi.com/berita-utama/sekda-curhat-soal-geopark/
117,radarsukabumi,https://radarsukabumi.com/berita-utama/status-ugg-ciletuh-terancam-dicabut/
118,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/pemkab-sukabumi/geopark-ciletuh-masuk-top-100-woderful-event-kementrian-pariwisata/
119,radarsukabumi,https://radarsukabumi.com/berita-utama/geopark-ciletuh-palabuhanratu-dibangun-aher-diabaikan-emil/
120,radarsukabumi,https://radarsukabumi.com/berita-utama/geopark-dukung-green-province-2025/
121,radarsukabumi,https://radarsukabumi.com/berita-utama/sdm-dan-infrastruktur-jadi-prioritas-konsep-wisata-geopark-ciletuh-palabuhanratu/
122,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/infrastruktur/potensi-kabupaten-sukabumi-dilirik-bea-cukai-bogor/
123,radarsukabumi,https://radarsukabumi.com/berita-utama/jembatan-gantung-situ-gunung-pengelola-untung-pemkab-buntung/
124,radarsukabumi,https://radarsukabumi.com/kabupaten-sukabumi/objek-wisata-dibalik-geopark/
309,radarsukabumi,https://radarsukabumi.com/berita-utama/habiskan-rp500-m-hasil-baru-rp386-juta/
310,radarsukabumi,https://radarsukabumi.com/jawa-barat/geopark-rajamandala-butuh-uang-pemprov/
311,radarsukabumi,https://radarsukabumi.com/berita-utama/pemprov-kepincut-wisata-hanjeli/2/
312,radarsukabumi,https://radarsukabumi.com/jawa-barat/geopark-rajamandala-butuh-uang-pemprov/
125,republika,https://republika.co.id/berita/q2ldjb368/perum-jamkrindo-tanam-ratusan-pohon-di-geopark-ciletuh
126,republika,https://republika.co.id/berita/q1xz2f423/pemkab-sukabumi-godog-ltemgtmasterplanltemgt-kembangkan-geopark-ciletuh
127,republika,https://republika.co.id/berita/q1gtcu383/sukabumi-ingin-jadikan-cgf-event-skala-internasional
128,republika,https://republika.co.id/berita/q0kncn313/geopark-ciletuh-kerja-sama-dengan-geopark-di-jepang
129,republika,https://republika.co.id/berita/q0kh2m428/ui-kembangkan-pusat-taman-botani-di-sukabumi
130,republika,https://republika.co.id/berita/pv1tje216/rolexplore-bermain-di-ciletuh-2selesai
131,republika,https://republika.co.id/berita/puzf8i423/pemprov-jabar-komitmen-kembangkan-geopark-ciletuh
132,republika,https://republika.co.id/berita/ppqky8335/pemprov-jabar-akan-bentuk-unit-khusus-geopark-ciletuh
133,republika,https://republika.co.id/berita/ppq2tg328/ekonomi-warga-geopark-ciletuh-sukabumi-terus-menggeliat
134,republika,https://republika.co.id/berita/pxx9it284/sukabumi-bangun-pelabuhan-hubungkan-ke-kawasan-emgeoparkem
135,republika,https://republika.co.id/berita/puitbp216/rolexplore-bermain-di-ciletuh-1
136,republika,https://republika.co.id/berita/po594j438/geopark-dan-jembatan-gantung-sukabumi-jadi-magnet-wisatawan
313,republika,https://republika.co.id/berita/pz0ftp335/vokasi-ui-berdayakan-warga-di-geopark-pongkor
314,republika,https://republika.co.id/berita/plsg52330/dpr-apresiasi-bupati-bogor-dalam-optimalisasi-pariwisata
315,republika,https://republika.co.id/berita/q39ke6428/danau-toba-dianggap-telah-penuhi-empat-pilar-geopark
316,republika,https://republika.co.id/berita/q1j6tl284/natuna-akhir-2019-diusulkan-jadi-situs-geopark-unesco
317,republika,https://republika.co.id/berita/pv1vl9284/permintaan-sultan-soal-pengelolaan-geopark-gunung-sewu
318,republika,https://republika.co.id/berita/po78yq459/geowisata-jadi-sarana-edukasi-bencana
319,republika,https://www.republika.co.id/berita/nasional/daerah/19/10/18/pzkf2j384-galunggung-akan-diusulkan-jadi-geopark-internasional
320,republika,https://republika.co.id/berita/pzv4t4366/danau-singkarak-bertambah-luas-setiap-tahun
321,republika,https://republika.co.id/berita/pxxdga368/jabar-minta-kbb-inventarisasi-lahan-karst-citatah
322,republika,https://republika.co.id/berita/pt1las368/sail-to-natuna-promosikan-kawasan-geopark-nasional
323,republika,https://nasional.republika.co.id/berita/q1j6tl284/natuna-akhir-2019-diusulkan-jadi-situs-geopark-unesco
324,republika,https://www.republika.co.id/berita/pwrye4428/pengembangan-geopark-butuh-bantuan-pemerintah-pusat
325,republika,https://republika.co.id/berita/poig9c383/pemkab-pangandaran-rintis-emgeoparkem
326,republika,https://www.republika.co.id/berita/pw5jgq382/nasional/umum/19/07/31/pvi6g8335-jokowi-dorong-taman-bumi-kaldera-toba-diakui-unesco
327,republika,https://republika.co.id/berita/pvf4m8368/unesco-puas-dengan-pengelolaan-geopark-gunung-sewu
328,republika,https://republika.co.id/berita/pqjy2c414/geopark-nasional-silokek-perkaya-destinasi-wisata-sumbar
329,republika,https://republika.co.id/berita/pqhtww423/nasional/daerah/19/04/24/pqgm2w423-geopark-sumbar-diharapkan-mampu-membangun-ekonomi-warga
238,sindonews,https://jabar.sindonews.com/read/8377/1/poles-geopark-ciletuh-disparbud-jabar-siapkan-dana-rp126-miliar-1562321239
239,sindonews,https://ekbis.sindonews.com/read/1463566/34/perum-jamkrindo-lakukan-pemberdayaan-masyarakat-di-kawasan-ciletuh-1574980097
46,tempo,https://travel.tempo.co/read/1090598/sertifikat-unesco-untuk-geopark-ciletuh-telah-terbit
47,tempo,https://nasional.tempo.co/read/897466/tim-asesor-unesco-kunjungi-geopark-ciletuh-jawa-barat
48,tempo,https://nasional.tempo.co/read/1090596/geopark-ciletuh-palabuhanratu-resmi-menjadi-ugg
49,tempo,https://travel.tempo.co/read/1085477/menikmati-geopark-ciletuh-dari-bukit-soca
50,tempo,https://travel.tempo.co/read/1051565/rute-baru-menuju-geopark-ciletuh-lebih-pendek-dan-indah
51,tempo,https://travel.tempo.co/read/1121586/geopark-ciletuh-dinilai-cocok-untuk-penggodogan-atlet-paralayang
52,tempo,https://nasional.tempo.co/read/872966/penambangan-dan-sampah-merusak-geopark-nasional-ciletuh
53,tempo,https://travel.tempo.co/read/1079922/unesco-tetapkan-ciletuh-palabuhanratu-sebagai-geopark-dunia
54,tempo,https://bisnis.tempo.co/read/832122/2017-jawa-barat-bangun-jalan-baru-33-km-ke-geopark-ciletuh
55,tempo,https://travel.tempo.co/read/1247717/ciletuh-geopark-festival-selama-10-hari-cek-agenda-yang-menarik
56,tempo,https://travel.tempo.co/read/1090598/sertifikat-unesco-untuk-geopark-ciletuh-telah-terbit
57,tempo,https://nasional.tempo.co/read/897466/tim-asesor-unesco-kunjungi-geopark-ciletuh-jawa-barat
58,tempo,https://nasional.tempo.co/read/1090596/geopark-ciletuh-palabuhanratu-resmi-menjadi-ugg
59,tempo,https://travel.tempo.co/read/1085477/menikmati-geopark-ciletuh-dari-bukit-soca
60,tempo,https://travel.tempo.co/read/1051565/rute-baru-menuju-geopark-ciletuh-lebih-pendek-dan-indah
61,tempo,https://travel.tempo.co/read/1121586/geopark-ciletuh-dinilai-cocok-untuk-penggodogan-atlet-paralayang
62,tempo,https://nasional.tempo.co/read/872966/penambangan-dan-sampah-merusak-geopark-nasional-ciletuh
63,tempo,https://travel.tempo.co/read/1079922/unesco-tetapkan-ciletuh-palabuhanratu-sebagai-geopark-dunia
64,tempo,https://bisnis.tempo.co/read/832122/2017-jawa-barat-bangun-jalan-baru-33-km-ke-geopark-ciletuh
65,tempo,https://travel.tempo.co/read/1247717/ciletuh-geopark-festival-selama-10-hari-cek-agenda-yang-menarik
66,tempo,https://travel.tempo.co/read/1102632/300-ribu-wisatawan-padati-geopark-ciletuh-selama-musim-liburan
67,tempo,https://travel.tempo.co/read/769940/jawa-barat-bentuk-badan-pengendali-geopark-ciletuh
68,tempo,https://travel.tempo.co/read/1081796/putra-putri-indonesia-promosikan-geopark-ciletuh-lewat-instagram
69,tempo,https://travel.tempo.co/read/1149229/geopark-ciletuh-raih-penghargaan-obyek-wisata-baru-terpopuler
70,tempo,https://nasional.tempo.co/read/1080175/geopark-ciletuh-palabuhanratu-resmi-sandang-unesco-global-geopark
71,tempo,https://travel.tempo.co/read/771812/warga-sekitar-geopark-ciletuh-dilatih-jadi-pemandu-wisata
72,tempo,https://travel.tempo.co/read/762929/hari-kartini-21-perempuan-jelajah-geopark-ciletuh
73,tempo,https://nasional.tempo.co/read/874776/paramitha-rusady-jadi-duta-geopark-ciletuh
74,tempo,https://bisnis.tempo.co/read/1064952/ahmad-heryawan-ingin-geopark-ciletuh-dibiayai-obligasi-daerah
75,tempo,https://travel.tempo.co/read/837410/unesco-siap-evaluasi-geopark-ciletuh
76,tempo,https://travel.tempo.co/read/1102632/300-ribu-wisatawan-padati-geopark-ciletuh-selama-musim-liburan
77,tempo,https://travel.tempo.co/read/769940/jawa-barat-bentuk-badan-pengendali-geopark-ciletuh
78,tempo,https://travel.tempo.co/read/1081796/putra-putri-indonesia-promosikan-geopark-ciletuh-lewat-instagram
79,tempo,https://travel.tempo.co/read/1149229/geopark-ciletuh-raih-penghargaan-obyek-wisata-baru-terpopuler
80,tempo,https://nasional.tempo.co/read/1080175/geopark-ciletuh-palabuhanratu-resmi-sandang-unesco-global-geopark
81,tempo,https://travel.tempo.co/read/771812/warga-sekitar-geopark-ciletuh-dilatih-jadi-pemandu-wisata
82,tempo,https://travel.tempo.co/read/762929/hari-kartini-21-perempuan-jelajah-geopark-ciletuh
83,tempo,https://nasional.tempo.co/read/874776/paramitha-rusady-jadi-duta-geopark-ciletuh
84,tempo,https://bisnis.tempo.co/read/1064952/ahmad-heryawan-ingin-geopark-ciletuh-dibiayai-obligasi-daerah
85,tempo,https://travel.tempo.co/read/837410/unesco-siap-evaluasi-geopark-ciletuh
272,tempo,https://travel.tempo.co/read/1247717/ciletuh-geopark-festival-selama-10-hari-cek-agenda-yang-menarik
273,tempo,https://travel.tempo.co/read/1275415/pendakian-gunung-rinjani-dibuka-kembali-ini-syaratnya/full&view=ok
274,tempo,https://travel.tempo.co/read/1255442/jalan-panjang-dieng-bisa-jadi-situs-geopark
275,tempo,https://travel.tempo.co/read/1245650/unesco-gunung-sewu-masih-sandang-status-geopark-dunia
276,tempo,https://tekno.tempo.co/read/1239236/indonesia-usulkan-toba-dan-belitung-jadi-geopark-dunia
277,tempo,https://travel.tempo.co/read/1229068/unesco-pantau-pengelolaan-geopark-gunung-sewu
278,tempo,https://tekno.tempo.co/read/1217976/lokasi-syuting-laskar-pelangi-ini-diusulkan-jadi-geopark-dunia
279,tempo,https://travel.tempo.co/read/1179799/apa-arti-status-global-geopark-untuk-pariwisata-danau-toba/full&view=ok
280,tempo,https://travel.tempo.co/read/1170452/banyuwangi-incar-unesco-global-geopark-menteri-arief-tak-mudah
281,tempo,https://metro.tempo.co/read/1205687/bupati-bogor-akui-kewalahan-mengawasi-gurandil
282,tempo,https://metro.tempo.co/read/1282464/bahas-8-isu-pembangunan-11-pemda-akan-berkumpul-di-bogor/full&view=ok
283,tempo,https://en.tempo.co/read/1239320/indonesia-proposes-belitung-and-toba-as-unesco-global-geoparks
284,tempo,https://travel.tempo.co/read/1238848/600-an-geolog-dunia-datangi-lombok-bukti-pariwisata-sudah-pulih
285,tempo,https://travel.tempo.co/read/1229873/dunia-berutang-pada-destinasi-wisata-alam-indonesia-ini/full&view=ok
286,tempo,https://tekno.tempo.co/read/1228789/peneliti-itb-krayan-layak-menjadi-situs-warisan-dunia-unesco/full&view=ok
287,tempo,https://bisnis.tempo.co/read/1203919/jawa-barat-segera-bebaskan-lahan-untuk-bandara-cikembar/full&view=ok
288,tempo,https://travel.tempo.co/read/1239345/geopark-karangsambung-bukti-kebumen-dulunya-dasar-laut
86,tribunnews,https://www.tribunnews.com/regional/2019/12/15/jamkrindo-ikut-hijaukan-geopark-ciletuh
87,tribunnews,https://travel.tribunnews.com/2019/01/14/mengenal-4-geopark-di-asia-tenggara-yang-masuk-daftar-geopark-global-unesco
88,tribunnews,https://www.tribunnews.com/regional/2019/12/15/jamkrindo-ikut-hijaukan-geopark-ciletuh
89,tribunnews,https://www.tribunnews.com/travel/2018/10/08/yuk-dikunjungi-ini-4-spot-wisata-di-geopark-ciletuh-jawa-barat
90,tribunnews,https://www.tribunnews.com/regional/2018/05/20/geopark-ciletuh-palabuhanratu-kini-resmi-gabung-unesco-global-geoparks
91,tribunnews,https://www.tribunnews.com/travel/2018/02/11/wisata-alam-geopark-ciletuh-palabuhan-ratu
92,tribunnews,https://www.tribunnews.com/regional/2016/07/10/ratusan-bidak-catur-raksasa-peninggalan-megalitikum-ditemukan-di-geopark-ciletuh
93,tribunnews,https://www.tribunnews.com/regional/2017/09/25/demiz-undang-presiden-ke-ciletuh-desember-nanti?page=2
94,tribunnews,https://www.tribunnews.com/regional/2020/01/24/jamkrindo-lakukan-pemberdayaan-berkelanjutan-di-geopark-ciletuh?page=2
95,tribunnews,https://www.tribunnews.com/kilas-kementerian/2018/10/13/upacara-adat-syukur-bumi-awali-festival-geopark-ciletuh
96,tribunnews,https://www.tribunnews.com/nasional/2018/04/16/50-atlet-paralayang-beraksi-di-funday-geopark-ciletuh
97,tribunnews,https://www.tribunnews.com/kilas-kementerian/2018/10/14/rekor-dunia-tercipta-di-pembukaan-festival-geopark-ciletuh-2018
98,tribunnews,https://www.tribunnews.com/regional/2018/05/20/geopark-ciletuh-palabuhanratu-kini-resmi-gabung-unesco-global-geoparks
289,tribunnews,https://m.tribunnews.com/kilas-kementerian/2019/03/09/presentasikan-potensi-geopark-indonesia-ke-markas-unesco-di-paris?page=all
290,tribunnews,https://www.tribunnews.com/bisnis/2019/03/26/inisiasi-antam-kembangkan-taman-buah-nusantara-di-bogor
291,tribunnews,https://www.tribunnews.com/nasional/2019/07/31/jokowi-dorong-geopark-kaldera-toba-diakui-unesco
292,tribunnews,https://www.tribunnews.com/kilas-kementerian/2019/05/07/cara-pemerintah-persiapkan-geopark-nasional-sawahlunto-jadi-unesco-global-geopark
293,tribunnews,https://bali.tribunnews.com/2019/11/29/status-batur-global-geopark-terancam-dicabut-unesco-hasil-riset-peneliti-ungkap-alasannya
294,tribunnews,https://banjarmasin.tribunnews.com/2019/10/31/menuju-ugg-begini-peluang-pegunungan-meratus-menurut-president-jaringan-geopark-indonesia
295,tribunnews,https://jogja.tribunnews.com/2019/09/08/geopark-gunung-sewu-berhasil-pertahankan-status-dari-unesco
296,tribunnews,https://www.tribunnews.com/kilas-kementerian/2019/06/26/menuju-geopark-dunia-asesor-unesco-kunjungi-belitung?page=2
297,tribunnews,https://www.tribunnews.com/kilas-kementerian/2019/07/07/menpar-arief-yahya-unesco-tetapkan-sawahlunto-jadi-situs-warisan-dunia?page=all
298,tribunnews,https://travel.tribunnews.com/2019/07/09/7-taman-nasional-di-indonesia-yang-masuk-situs-warisan-unesco
299,tribunnews,https://www.tribunnews.com/travel/2019/04/23/badan-pengelola-geopark-pongkor-dikukuhkan-ade-yasin-untuk-branding-the-city-of-sport-and-tourism
300,tribunnews,https://bali.tribunnews.com/2019/11/15/dukung-pengembangan-geopark-banyuwangi-kemenparekraf-susun-master-plan-bareng-pemkab?page=3
301,tribunnews,https://madura.tribunnews.com/2019/02/22/diusulkan-menjadi-geopark-dunia-di-2020-banyuwangi-genjot-persiapan-di-berbagai-unsur-penting
